title,year,feminism,dubious,stars,numVotes,titleType,runtimeMinutes,first_genre,second_genre,third_genre,full feminist
"Final Level: Escaping Rancala, The",2019,3,no,3.4,642.0,movie,87.0,Action,Adventure,Fantasy,1
In the Shadow of the Moon,2019,1,no,6.2,60343.0,movie,115.0,Action,Crime,Mystery,0
After the Wedding,2019,3,no,6.3,8512.0,movie,112.0,Drama,,,1
Quebramar,2019,3,no,6.3,540.0,short,27.0,Documentary,Drama,Short,1
Saga of Tanya the Evil - The Movie,2019,3,yes,7.5,1511.0,movie,115.0,Action,Adventure,Animation,1
Men in Black: International,2019,3,no,5.6,145413.0,movie,114.0,Action,Adventure,Comedy,1
How to Train Your Dragon: The Hidden World,2019,3,no,7.4,147865.0,movie,104.0,Action,Adventure,Animation,1
Code 8,2019,1,no,6.1,44264.0,movie,98.0,Action,Crime,Drama,0
Papicha,2019,3,no,7.1,3572.0,movie,108.0,Drama,,,1
Lucky Grandma,2019,3,no,6.3,1762.0,movie,87.0,Comedy,Crime,Drama,1
Pokemon: Mewtwo Strikes Back - Evolution,2019,3,no,5.7,6228.0,movie,98.0,Action,Animation,Family,1
A Call to Spy,2019,3,no,6.7,9272.0,movie,123.0,Biography,Crime,Drama,1
Stray,2019,3,no,4.8,913.0,movie,89.0,Action,Crime,Fantasy,1
"Highwaymen, The",2019,1,no,6.9,101931.0,movie,132.0,Biography,Crime,Drama,0
"Souvenir, The",2019,3,no,6.4,14270.0,movie,120.0,Drama,Romance,,1
Performaniax,2019,3,no,4.6,48.0,movie,75.0,Thriller,,,1
Horrible Histories: The Movie - Rotten Romans,2019,3,no,5.3,3167.0,movie,88.0,Comedy,Family,History,1
Angel Has Fallen,2019,1,no,6.4,108961.0,movie,121.0,Action,Thriller,,0
Les Parfums,2019,3,no,6.6,1915.0,movie,100.0,Comedy,Drama,,1
Carmilla,2019,3,no,5.3,917.0,movie,94.0,Drama,Fantasy,Horror,1
Blood Machines,2019,3,yes,6.1,3840.0,movie,50.0,Adventure,Music,Sci-Fi,1
Katharine Hepburn,2019,3,no,8.7,532.0,movie,94.0,Biography,Documentary,,1
&quot;The Good Place&quot; The Funeral to End All Funerals,2019,3,no,8.4,2213.0,tvEpisode,22.0,Comedy,Drama,Fantasy,1
Kim Ji-young: Born 198,2019,3,no,7.3,4185.0,movie,118.0,Drama,,,1
White Snake,2019,3,no,7.0,5196.0,movie,99.0,Action,Adventure,Animation,1
"Cat and the Moon, The",2019,1,no,6.0,580.0,movie,114.0,Drama,Music,,0
Marighella,2019,3,no,7.1,55950.0,movie,155.0,Action,Drama,History,1
Bombshell,2019,3,no,6.8,125687.0,movie,109.0,Biography,Drama,,1
Soul,2020,3,no,8.0,372950.0,movie,100.0,Adventure,Animation,Comedy,1
"Marijuana Conspiracy , The",2020,3,no,5.5,202.0,movie,124.0,Drama,,,1
Like a Boss,2020,3,no,4.7,15168.0,movie,83.0,Comedy,,,1
Honey Boy,2020,0,no,7.2,40475.0,movie,94.0,Drama,,,0
"Rhythm Section, The",2020,2,no,5.4,19512.0,movie,109.0,Action,Drama,Mystery,0
"Turning, The",2020,3,no,3.9,16002.0,movie,94.0,Drama,Horror,Mystery,1
Birds of Prey,2020,3,no,6.1,262117.0,movie,109.0,Action,Comedy,Crime,1
Platzspitzbaby,2020,3,no,7.1,950.0,movie,98.0,Drama,,,1
Horse Girl,2020,3,no,6.0,19786.0,movie,103.0,Drama,Mystery,Thriller,1
Sonic the Hedgehog,2020,3,no,6.5,156950.0,movie,99.0,Action,Adventure,Comedy,1
Minari,2020,3,no,7.4,94990.0,movie,115.0,Drama,,,1
Living Aims,2020,2,no,,,short,15.0,Drama,Horror,Short,0
"Veil, The",2020,3,no,,,short,39.0,Drama,Mystery,Short,1
Onward,2020,3,no,7.4,167490.0,movie,102.0,Action,Adventure,Animation,1
All the Bright Places,2020,3,no,6.6,37749.0,movie,107.0,Drama,Romance,,1
Lost Girls,2020,3,no,6.2,24587.0,movie,95.0,Crime,Drama,Mystery,1
Zombies 2,2020,3,no,5.7,3602.0,tvMovie,84.0,Comedy,Family,Fantasy,1
"Invisible Man, The",2020,3,no,7.1,251726.0,movie,124.0,Drama,Horror,Mystery,1
Emma.,2020,3,no,6.7,61549.0,movie,124.0,Comedy,Drama,Romance,1
Bad Boys For Life,2020,2,no,6.5,173302.0,movie,124.0,Action,Comedy,Crime,0
Blow the Man Down,2020,3,no,6.4,11976.0,movie,91.0,Comedy,Crime,Drama,1
Stargirl,2020,3,no,6.2,6107.0,movie,107.0,Comedy,Drama,Family,1
Trolls World Tour,2020,3,no,6.1,28232.0,movie,91.0,Adventure,Animation,Comedy,1
My Spy,2020,3,no,6.3,34080.0,movie,99.0,Action,Comedy,,1
Extraction,2020,3,no,6.8,259201.0,movie,116.0,Action,Thriller,,1
"Half of It, The",2020,3,no,6.9,42786.0,movie,104.0,Comedy,Drama,,1
"Methodists, The",2020,3,no,,,movie,90.0,Crime,,,1
18 Presents,2020,3,no,6.9,4198.0,movie,115.0,Drama,,,1
Scoob,2020,3,no,5.6,29705.0,movie,93.0,Adventure,Animation,Comedy,1
Shirley,2020,3,no,6.1,13118.0,movie,107.0,Biography,Drama,Horror,1
"last days of american crime, The",2020,0,no,3.8,12373.0,movie,148.0,Action,Crime,Drama,0
"High Note, The",2020,3,no,6.4,13249.0,movie,113.0,Drama,Music,Romance,1
"Hunt, The",2020,3,no,6.5,126861.0,movie,90.0,Action,Horror,Thriller,1
Never Rarely Sometimes Always,2020,3,no,7.4,30848.0,movie,101.0,Drama,,,1
Palm Springs,2020,3,no,7.4,179659.0,movie,90.0,Comedy,Fantasy,Mystery,1
"Old Guard, The",2020,3,no,6.7,181447.0,movie,125.0,Action,Thriller,,1
Greyhound,2020,0,no,7.0,112203.0,movie,91.0,Action,Drama,History,0
Tout simplement noir,2020,1,no,6.4,2319.0,movie,90.0,Comedy,,,0
Artemis Fowl,2020,3,no,4.3,30242.0,movie,95.0,Adventure,Family,Fantasy,1
Legacy of Lies,2020,3,no,5.1,4208.0,movie,101.0,Action,Thriller,,1
Hamilton,2020,3,no,8.3,111065.0,movie,160.0,Biography,Drama,History,1
Underwater,2020,3,no,5.9,95617.0,movie,95.0,Action,Horror,Sci-Fi,1
Work It,2020,3,no,6.2,15415.0,movie,93.0,Comedy,Music,,1
Tenet,2020,1,no,7.3,580269.0,movie,150.0,Action,Sci-Fi,Thriller,0
Bill &amp; Ted Face the Music,2020,3,no,5.9,52565.0,movie,91.0,Adventure,Comedy,Music,1
Mulan,2020,3,no,5.8,157915.0,movie,115.0,Action,Adventure,Drama,1
Wolfwalkers,2020,3,yes,8.0,37913.0,movie,103.0,Action,Adventure,Animation,1
Phineas and Ferb the Movie: Candace Against the Universe,2020,3,no,7.0,5340.0,movie,86.0,Adventure,Animation,Comedy,1
Sputnik,2020,0,no,6.4,26961.0,movie,113.0,Drama,Horror,Mystery,0
Enola Holmes,2020,3,no,6.6,215576.0,movie,123.0,Action,Adventure,Crime,1
"New Mutants, The",2020,3,no,5.3,88149.0,movie,94.0,Action,Horror,Mystery,1
"King of Staten Island, The",2020,3,no,7.1,75951.0,movie,136.0,Comedy,Drama,,1
Unhinged,2020,3,no,6.0,75854.0,movie,90.0,Action,Thriller,,1
Eurovision Song Contest: The Story of Fire Saga,2020,3,yes,6.5,101438.0,movie,123.0,Comedy,Music,,1
Druk,2020,1,no,7.7,190708.0,movie,117.0,Drama,,,0
Summerland,2020,1,no,7.0,9060.0,movie,99.0,Drama,Romance,War,0
"Trial of the Chicago 7, The",2020,1,no,7.7,191446.0,movie,129.0,Drama,History,Thriller,0
Bad Hair,2020,3,no,5.6,4290.0,movie,102.0,Comedy,Horror,Music,1
Scare Me,2020,1,no,5.7,4951.0,movie,104.0,Comedy,Horror,,0
Over the Moon,2020,3,no,6.3,24746.0,movie,95.0,Adventure,Animation,Comedy,1
"Stunt Double, The",2020,1,no,6.3,936.0,video,9.0,Action,Romance,Short,0
"Call, The",2020,3,no,7.1,42486.0,movie,112.0,Crime,Horror,Mystery,1
Freaky,2020,3,no,6.3,71122.0,movie,102.0,Comedy,Horror,Thriller,1
Jiu Jitsu,2020,1,no,2.9,10144.0,movie,102.0,Action,Sci-Fi,Thriller,0
Ludo,2020,3,yes,7.6,43057.0,movie,150.0,Action,Comedy,Crime,1
"Witches, The",2020,2,yes,5.4,46083.0,movie,106.0,Adventure,Comedy,Family,0
Santana,2020,1,no,3.9,1052.0,movie,106.0,Action,Crime,Drama,0
Godmothered,2020,3,no,6.1,13890.0,movie,110.0,Comedy,Drama,Family,1
Mariah Carey&#39;s Magical Christmas Special,2020,3,no,5.8,1503.0,tvSpecial,43.0,Adventure,Family,Fantasy,1
Fantasy Island,2020,3,no,4.9,57291.0,movie,109.0,Fantasy,Horror,Mystery,1
Host,2020,3,no,6.5,38635.0,movie,57.0,Horror,Mystery,,1
Relic,2020,3,no,6.0,29782.0,movie,89.0,Drama,Horror,Mystery,1
"Prom, The",2020,3,no,5.9,29038.0,movie,130.0,Comedy,Drama,Musical,1
Happiest Season,2020,3,no,6.6,46973.0,movie,102.0,Comedy,Romance,,1
Gretel &amp; Hansel,2020,3,no,5.5,33678.0,movie,87.0,Fantasy,Horror,Mystery,1
"Croods: A New Age, The",2020,3,no,6.9,52103.0,movie,95.0,Adventure,Animation,Comedy,1
"Midnight Sky, The",2020,3,no,5.7,88648.0,movie,118.0,Adventure,Drama,Sci-Fi,1
Wonder Woman 1984,2020,3,no,5.4,289308.0,movie,151.0,Action,Adventure,Fantasy,1
Borat Subsequent Moviefilm,2020,3,yes,6.6,152140.0,movie,95.0,Comedy,,,1
Superintelligence,2020,3,no,5.4,13098.0,movie,106.0,Action,Comedy,Romance,1
Herself,2020,3,no,7.0,4658.0,movie,97.0,Drama,,,1
News of the World,2020,3,no,6.8,94819.0,movie,118.0,Action,Adventure,Drama,1
Run Hide Fight,2020,3,no,6.3,26858.0,movie,109.0,Action,Crime,Drama,1
Pieces of a Woman,2020,3,no,7.0,55657.0,movie,126.0,Drama,,,1
I&#39;m Your Woman,2020,3,no,6.2,9859.0,movie,120.0,Crime,Drama,,1
Unpregnant,2020,3,no,6.5,9675.0,movie,103.0,Comedy,Drama,,1
Cadaver,2020,3,no,5.2,12128.0,movie,86.0,Drama,Horror,Thriller,1
Train to Busan Presents: Peninsula,2020,3,no,5.5,37269.0,movie,116.0,Action,Horror,Thriller,1
Mank,2020,1,no,6.8,81987.0,movie,131.0,Biography,Comedy,Drama,0
Breach,2020,1,no,2.9,19845.0,movie,92.0,Action,Horror,Sci-Fi,0
Run,2020,3,yes,6.7,94074.0,movie,90.0,Mystery,Thriller,,1
Ma Rainey&#39;s Black Bottom,2020,3,no,6.9,57439.0,movie,94.0,Drama,Music,,1
Nomadland,2020,3,no,7.3,180316.0,movie,107.0,Drama,,,1
Promising Young Woman,2020,3,yes,7.5,208098.0,movie,113.0,Crime,Drama,Mystery,1
Ammonite,2020,3,no,6.5,22666.0,movie,117.0,Drama,History,,1
I Care a Lot,2020,3,yes,6.4,144180.0,movie,118.0,Comedy,Crime,Drama,1
"Lost Husband, The",2020,3,no,6.1,5572.0,movie,109.0,Drama,Romance,,1
Infamous,2020,3,no,4.3,3429.0,movie,100.0,Crime,Drama,Romance,1
Monster Hunter,2020,3,no,5.2,67224.0,movie,103.0,Action,Adventure,Fantasy,1
Penguin Bloom,2020,3,no,6.8,12068.0,movie,95.0,Biography,Drama,,1
Deep Blue Sea 3,2020,1,no,4.7,7220.0,video,100.0,Action,Horror,Sci-Fi,0
"Courier, The",2020,3,yes,7.2,72191.0,movie,112.0,Drama,History,Mystery,1
Malmkrog,2020,3,no,6.6,1350.0,movie,201.0,Drama,History,,1
Slaxx,2020,3,no,5.4,4101.0,movie,77.0,Comedy,Horror,,1
How to Be a Good Wife,2020,3,no,5.8,2187.0,movie,109.0,Comedy,Drama,,1
Love and Monsters,2020,2,no,6.9,143320.0,movie,109.0,Action,Adventure,Comedy,0
From Stress to Happiness,2020,1,no,6.3,340.0,movie,60.0,Documentary,,,0
Misbehaviour,2020,3,yes,6.3,10381.0,movie,106.0,Comedy,Drama,History,1
Summer of 85,2020,1,no,6.9,13016.0,movie,101.0,Drama,Romance,,0
"Retreat, The",2020,0,no,4.3,1025.0,movie,88.0,Horror,Mystery,,0
Breath,2020,0,no,,,short,44.0,Short,Thriller,,0
Shadow in the Cloud,2020,0,no,5.0,30231.0,movie,83.0,Action,Horror,War,0
Holidate,2020,3,no,6.1,78051.0,movie,104.0,Comedy,Romance,,1
My Salinger Year,2020,3,no,6.5,6640.0,movie,101.0,Drama,,,1
Friend of the World,2020,3,no,5.5,82.0,movie,50.0,Comedy,Horror,Sci-Fi,1
one night in san diego,2020,2,no,3.5,567.0,movie,85.0,Comedy,,,0
One Night in Miami...,2020,2,no,7.1,34035.0,movie,114.0,Drama,,,0
Normal People,2020,3,yes,8.4,86891.0,tvMiniSeries,339.0,Drama,Romance,,1
A Quiet Place Part II,2020,3,yes,7.2,267840.0,movie,97.0,Drama,Horror,Sci-Fi,1
To All the Boys: P.S. I Still Love You,2020,3,no,6.1,45607.0,movie,101.0,Comedy,Drama,Romance,1
Mainstream,2020,3,no,5.0,5263.0,movie,94.0,Comedy,Drama,,1
"Evil Next Door, The",2020,3,yes,5.2,2506.0,movie,87.0,Horror,Mystery,Thriller,1
Motherland: Fort Salem,2020,3,no,7.3,18551.0,tvSeries,42.0,Drama,Fantasy,Sci-Fi,1
An American Pickle,2020,1,no,5.7,26247.0,movie,88.0,Comedy,Fantasy,,0
You Will Never Be Back,2020,3,no,5.2,50.0,short,14.0,Sci-Fi,Short,,1
Iskioma,2020,0,no,7.2,25.0,short,15.0,Short,,,0
Jiang Ziya: Legend of Deification,2020,2,no,6.5,2185.0,movie,110.0,Action,Adventure,Animation,0
Geenland,2020,3,no,6.4,131154.0,movie,119.0,Action,Thriller,,1
"Craft: Legacy, The",2020,3,no,4.6,16207.0,movie,97.0,Drama,Fantasy,Horror,1
"world to come, The",2020,3,no,6.4,10651.0,movie,105.0,Drama,History,Western,1
I&#39;m Thinking of Ending Things,2020,0,yes,6.6,98716.0,movie,134.0,Drama,Thriller,,0
"Tomorrow War, The",2021,2,no,6.6,225171.0,movie,138.0,Action,Adventure,Drama,0
Finding &#39;Ohana,2021,3,no,6.1,11505.0,movie,123.0,Action,Adventure,Comedy,1
"Dry, The",2021,3,yes,6.9,32099.0,movie,117.0,Crime,Drama,Mystery,1
High Ground,2021,2,yes,6.5,2463.0,movie,104.0,Action,Drama,Thriller,0
Raya and the Last Dragon,2021,3,no,7.3,169183.0,movie,107.0,Action,Adventure,Animation,1
Sweetheart,2021,3,no,6.4,895.0,movie,103.0,Comedy,Drama,Romance,1
Judas and The Black Messiah,2021,2,no,7.4,90305.0,movie,126.0,Biography,Drama,History,0
Coming 2 America,2021,3,no,5.3,74840.0,movie,110.0,Comedy,Music,,1
Moxie,2021,3,no,6.7,28420.0,movie,111.0,Comedy,Drama,Music,1
Cherry,2021,0,no,6.6,36723.0,movie,142.0,Biography,Crime,Drama,0
Sentinelle,2021,3,no,4.8,8617.0,movie,80.0,Action,Crime,Drama,1
Zack Snyder&#39;s Justice League,2021,3,no,7.9,433937.0,movie,242.0,Action,Adventure,Fantasy,1
"United States vs. Billie Holiday, The",2021,3,no,6.3,14525.0,movie,126.0,Biography,Drama,Music,1
Willy&#39;s Wonderland,2021,3,no,5.5,37704.0,movie,88.0,Action,Comedy,Horror,1
"Mauritanian, The",2021,3,yes,7.5,60337.0,movie,129.0,Biography,Crime,Drama,1
Nobody,2021,1,no,7.4,318596.0,movie,92.0,Action,Crime,Drama,0
Thunder Force,2021,3,no,4.5,45150.0,movie,106.0,Action,Adventure,Comedy,1
Cousins,2021,3,no,6.9,657.0,movie,98.0,Drama,,,1
Ajeeb Daastaans,2021,3,no,6.7,6319.0,movie,142.0,Drama,Romance,,1
Stowaway,2021,3,no,5.7,51842.0,movie,116.0,Adventure,Sci-Fi,Thriller,1
Mortal Kombat,2021,2,no,6.0,188298.0,movie,110.0,Action,Adventure,Fantasy,0
Barb and Star Go to Vista Del Mar,2021,3,no,6.3,19797.0,movie,107.0,Comedy,Fantasy,,1
"Mitchells vs the Machines, The",2021,3,no,7.6,124650.0,movie,114.0,Adventure,Animation,Comedy,1
Us Again,2021,0,no,7.8,7298.0,short,7.0,Animation,Drama,Family,0
Radhe,2021,0,no,1.9,179750.0,movie,109.0,Action,Crime,Thriller,0
Oxygen,2021,3,no,6.5,43757.0,movie,100.0,Drama,Fantasy,Sci-Fi,1
Without Remorse,2021,1,no,5.8,63883.0,movie,109.0,Action,Thriller,War,0
Black Widow,2021,3,no,6.7,419959.0,movie,134.0,Action,Adventure,Sci-Fi,1
Inside,2021,0,no,8.6,53683.0,tvSpecial,87.0,Comedy,Documentary,Drama,0
Cruella,2021,3,no,7.3,261746.0,movie,134.0,Adventure,Comedy,Crime,1
"Kissing Booth 3, The",2021,3,no,4.8,21344.0,movie,112.0,Comedy,Romance,,1
Malignant,2021,3,no,6.2,107271.0,movie,111.0,Crime,Horror,Mystery,1
"Eyes of Tammy Faye, The",2021,3,no,6.6,38412.0,movie,126.0,Biography,Drama,Romance,1
Spiral: From the Book of Saw,2021,3,no,5.2,67200.0,movie,93.0,Crime,Horror,Mystery,1
Afterlife of the Party,2021,3,no,5.8,10504.0,movie,109.0,Comedy,Drama,Fantasy,1
Escape Room: Tournament of Champions,2021,3,no,5.7,58451.0,movie,88.0,Action,Adventure,Horror,1
In the Heights,2021,3,no,7.3,51627.0,movie,143.0,Drama,Musical,Romance,1
Shang-Chi and the legend of the ten rings,2021,3,yes,7.4,429112.0,movie,132.0,Action,Adventure,Fantasy,1
Cinderella,2021,3,yes,4.4,46019.0,movie,112.0,Comedy,Family,Fantasy,1
America: The Motion Picture,2021,3,yes,5.6,7329.0,movie,98.0,Action,Adventure,Animation,1
Fatherhood,2021,3,no,6.6,42193.0,movie,109.0,Comedy,Drama,,1
"Conjuring: The Devil Made Me Do It, The",2021,1,no,6.3,136579.0,movie,112.0,Horror,Mystery,Thriller,0
F9 - The Fast Saga,2021,3,no,5.2,159977.0,movie,143.0,Action,Crime,Thriller,1
Fear Street: Part One - 1994,2021,3,no,6.2,92784.0,movie,107.0,Drama,Horror,Mystery,1
Luca,2021,1,yes,7.4,189529.0,movie,95.0,Adventure,Animation,Comedy,0
Fear Street: Part Two - 1978,2021,3,no,6.7,74963.0,movie,109.0,Drama,Horror,Mystery,1
Plan B,2021,3,no,6.7,4659.0,movie,107.0,Comedy,,,1
To All the Boys: Always and Forever,2021,3,no,6.3,32462.0,movie,109.0,Comedy,Drama,Romance,1
Space Jam: A New Legacy,2021,3,no,4.5,79295.0,movie,115.0,Adventure,Animation,Comedy,1
Sweet Girl,2021,3,no,5.5,34979.0,movie,110.0,Action,Drama,Thriller,1
Old,2021,3,no,5.8,157705.0,movie,108.0,Drama,Horror,Mystery,1
"Hitman&#39;s Wife&#39;s Bodyguard, The",2021,0,no,6.1,106110.0,movie,100.0,Action,Comedy,Crime,0
Jungle Cruise,2021,3,yes,6.6,210302.0,movie,127.0,Action,Adventure,Comedy,1
Gunpowder Milkshake,2021,3,no,6.1,50462.0,movie,114.0,Action,Crime,Thriller,1
Pig,2021,0,no,6.9,87860.0,movie,92.0,Drama,Mystery,,0
Secret Agent Dingledorf and His Trusty Dog Splat,2021,1,no,5.4,97.0,movie,89.0,Comedy,Family,,0
Those Who Wish Me Dead,2021,1,no,6.0,71419.0,movie,100.0,Action,Drama,Thriller,0
"Suicide Squad, The",2021,3,no,7.2,402141.0,movie,132.0,Action,Adventure,Comedy,1
Fear Street: Part Three - 1666,2021,3,no,6.6,62412.0,movie,114.0,Horror,Mystery,,1
Titane,2021,2,no,6.5,54899.0,movie,108.0,Drama,Horror,Sci-Fi,0
"Marksman, The",2021,2,no,5.7,42655.0,movie,108.0,Action,Drama,Thriller,0
Free Guy,2021,1,no,7.1,417637.0,movie,115.0,Action,Adventure,Comedy,0
Drive My Car,2021,3,no,7.5,63706.0,movie,179.0,Drama,,,1
"Green Knight, The",2021,1,no,6.6,115294.0,movie,130.0,Adventure,Drama,Fantasy,0
Good on Paper,2021,3,no,5.6,13765.0,movie,92.0,Comedy,Romance,,1
Reminiscence,2021,2,no,5.9,64464.0,movie,116.0,Mystery,Romance,Sci-Fi,0
Madame Claude,2021,3,no,5.4,3976.0,movie,112.0,Biography,Crime,Drama,1
Army of the Dead,2021,3,no,5.8,185917.0,movie,148.0,Action,Crime,Drama,1
"Influencer, The",2021,3,no,3.7,146.0,movie,90.0,Comedy,Drama,Thriller,1
No Sudden Move,2021,3,no,6.4,40579.0,movie,115.0,Crime,Drama,Mystery,1
"Little Things, The",2021,3,no,6.3,122183.0,movie,128.0,Crime,Drama,Mystery,1
"La Luna, Tomasico y mi abuela",2021,0,no,,,short,,Comedy,Short,,0
Dune,2021,3,no,8.0,756950.0,movie,155.0,Action,Adventure,Drama,1
#Nofilter,2021,0,no,6.6,24.0,short,13.0,Horror,Short,,0
CODA,2021,3,no,8.0,160918.0,movie,111.0,Comedy,Drama,Music,1
No Time To Die,2021,2,yes,7.3,439858.0,movie,163.0,Action,Adventure,Thriller,0
"Many Saints of Newark, The",2021,2,no,6.3,62459.0,movie,120.0,Crime,Drama,,0
"Guilty, The",2021,1,no,6.3,145871.0,movie,90.0,Crime,Drama,Thriller,0
Till Death,2021,0,no,5.9,25869.0,movie,88.0,Thriller,,,0
"Last Duel, The",2021,3,yes,7.4,178954.0,movie,152.0,Action,Drama,History,1
"Harder They Fall, The",2021,3,no,6.6,70472.0,movie,139.0,Action,Drama,Western,1
Passing,2021,3,no,6.7,16383.0,movie,98.0,Drama,Mystery,Thriller,1
Venom Let there be Carnage,2021,2,no,5.9,255231.0,movie,97.0,Action,Sci-Fi,Thriller,0
Night Teeth,2021,2,no,5.7,21152.0,movie,107.0,Action,Crime,Drama,0
Borga,2021,3,no,6.1,255.0,movie,104.0,Drama,,,1
Eternals,2021,3,no,6.3,380584.0,movie,156.0,Action,Adventure,Fantasy,1
Respect,2021,3,no,6.6,17630.0,movie,145.0,Biography,Drama,Music,1
Last Night in Soho,2021,3,no,7.0,172531.0,movie,116.0,Drama,Horror,Mystery,1
"French Dispatch, The",2021,3,no,7.1,148003.0,movie,107.0,Comedy,Drama,Romance,1
"Lost Daughter, The",2021,3,no,6.7,73966.0,movie,121.0,Drama,,,1
Eye of the Beholder,2021,3,no,,,short,,Horror,Short,,1
Petite Maman,2021,3,no,7.4,17178.0,movie,73.0,Drama,Fantasy,,1
"Beatles: Get Back, The",2021,3,yes,9.0,27510.0,tvMiniSeries,468.0,Biography,Documentary,Music,1
There&#39;s Someone Inside Your House,2021,3,no,4.9,19445.0,movie,96.0,Horror,Mystery,Thriller,1
"Retreat, The",2021,3,no,4.9,1737.0,movie,82.0,Horror,Thriller,,1
Encanto,2021,3,no,7.2,256953.0,movie,102.0,Animation,Comedy,Family,1
Love Hard,2021,2,no,6.3,61093.0,movie,104.0,Comedy,Romance,,0
West Side Story,2021,3,no,7.1,94177.0,movie,156.0,Crime,Drama,Musical,1
Every Time a Bell Rings,2021,3,no,6.0,991.0,tvMovie,84.0,Romance,,,1
Single All The Way,2021,3,no,6.2,19486.0,movie,99.0,Comedy,Drama,Romance,1
Les choses simples,2023,1,no,6.4,526.0,movie,95.0,Comedy,,,0
Cocaine Bear,2023,3,no,5.9,104397.0,movie,95.0,Comedy,Thriller,,1
Flaming Star,1960,1,no,6.5,3998.0,movie,101.0,Drama,Western,,0
G.I. Blues,1960,2,no,6.2,4411.0,movie,104.0,Comedy,Musical,,0
Love Me Tender,1956,2,no,6.2,4646.0,movie,89.0,Drama,Musical,Romance,0
Blade of the 47 Ronin,2022,3,yes,4.7,1777.0,movie,107.0,Action,Drama,Fantasy,1
Four Good Days,2020,3,no,6.6,11847.0,movie,100.0,Drama,,,1
"Legend of 5 Mile Cave, The",2019,1,no,6.1,964.0,movie,90.0,Western,,,0
Ant-Man and the Wasp: Quantumania,2023,3,no,6.1,221629.0,movie,124.0,Action,Adventure,Comedy,1
Missing,2023,3,no,7.1,56694.0,movie,111.0,Drama,Mystery,Thriller,1
Reflect,2023,3,no,8.0,33.0,movie,,Comedy,Sci-Fi,Thriller,1
Strange World,2022,3,no,5.7,44968.0,movie,102.0,Action,Adventure,Animation,1
Life Is a Bed of Roses,1983,3,no,6.2,1225.0,movie,110.0,Comedy,Drama,Fantasy,1
Chocolat,1988,3,no,7.3,4348.0,movie,105.0,Drama,,,1
Confidentially Yours,1983,2,no,7.2,7427.0,movie,110.0,Comedy,Crime,Mystery,0
Balto III: Wings of Change,2004,3,no,6.1,3450.0,video,76.0,Adventure,Animation,Family,1
Balto: Wolf Quest,2001,3,no,6.0,5346.0,video,76.0,Adventure,Animation,Family,1
"Paradise, Hawaiian Style",1966,3,no,5.4,2437.0,movie,91.0,Comedy,Musical,,1
EL Agua,2022,3,no,6.0,680.0,movie,104.0,Drama,,,1
Limbo,2020,0,no,7.2,5146.0,movie,104.0,Comedy,Drama,,0
Mannequin,1987,1,no,6.0,35225.0,movie,90.0,Comedy,Fantasy,Romance,0
Cleopatra Jones,1973,3,yes,5.9,3491.0,movie,89.0,Action,Crime,Thriller,1
Infinity Pool,2023,2,no,6.0,53336.0,movie,117.0,Crime,Horror,Mystery,0
Garfield,2004,0,yes,5.0,92998.0,movie,80.0,Adventure,Comedy,Family,0
Hotel Artemis,2018,3,no,6.1,57809.0,movie,94.0,Action,Crime,Drama,1
What&#39;s Love Got to Do with It,2022,1,no,6.3,9397.0,movie,108.0,Comedy,Romance,,0
New Jack City,1991,0,yes,6.6,38478.0,movie,97.0,Action,Crime,Drama,0
"Killing Secret, The",1997,3,no,6.1,1028.0,tvMovie,86.0,Crime,Drama,Mystery,1
Babylon,2022,3,no,7.1,161898.0,movie,189.0,Comedy,Drama,History,1
Mr.,1967,0,yes,5.7,2025.0,short,1.0,Documentary,Short,,0
Pathaan,2023,3,no,5.9,155366.0,movie,146.0,Action,Adventure,Thriller,1
"Advocate&#39;s Devil, The",1997,2,no,5.6,456.0,tvMovie,89.0,Crime,Drama,Horror,0
the swimmers,2022,3,no,7.4,35248.0,movie,134.0,Biography,Drama,Sport,1
"Sex Lives of College Girls, The",2021,3,no,7.8,27374.0,tvSeries,27.0,Comedy,,,1
Carry on Girls,1973,3,yes,5.7,3151.0,movie,88.0,Comedy,Romance,,1
Gone in the Night,2022,2,no,4.9,5517.0,movie,90.0,Mystery,Thriller,,0
El zoo d&#39;en Pitus,2000,3,yes,6.2,12.0,tvMovie,90.0,Drama,,,1
"Disappearance of Haruhi Suzumiya, The",2010,3,no,8.0,7936.0,movie,162.0,Animation,Drama,Family,1
Offline,2016,3,no,6.6,60.0,movie,129.0,Comedy,,,1
Qala,2022,3,no,7.2,7438.0,movie,119.0,Drama,Music,,1
Cutthroat Island,1995,1,no,5.7,30278.0,movie,124.0,Action,Adventure,Comedy,0
Sons of the Desert,1933,3,no,7.5,9502.0,movie,68.0,Comedy,Family,,1
R&uuml;zgarda Sal&amp;#305;nan Nil&uuml;fer,2016,3,no,6.7,1214.0,movie,108.0,Drama,,,1
Burning Days (Kurak G&uuml;nler),2022,1,no,7.6,11600.0,movie,129.0,Drama,Thriller,,0
Cici,2022,3,no,7.1,5706.0,movie,151.0,Drama,,,1
A tale of three sisters (K&amp;#305;z karde&amp;#351;ler),2019,3,no,7.4,4707.0,movie,108.0,Drama,,,1
Parenthood,1989,3,no,7.1,54279.0,movie,124.0,Comedy,Drama,,1
Ek Ladki Ko Dekha Toh Aisa Laga,2019,3,no,5.6,4742.0,movie,120.0,Comedy,Crime,Drama,1
